"","song_id","society_id","line_1","line_10","line_11","line_12","line_13","line_14","line_15","line_16","line_17","line_18","line_19","line_2","line_20","line_21","line_22","line_23","line_24","line_25","line_26","line_27","line_28","line_29","line_3","line_30","line_31","line_32","line_33","line_34","line_35","line_36","line_37","line_4","line_5","line_6","line_7","line_8","line_9","Society_latitude","Society_longitude","Area_latitude","Area_longitude","Region","Division","Subregion","Area","society","alternative_names","People","People2","People3","Focal_years","cantometrics_samplesize","minutage_samplesize","parlametrics_samplesize","phonotactics_samplesize","Koppen_climate_terrain","Koppen_code","Arensberglomax_taxon","Language","Language_nearsubfamily","Language_largersubfamily","Language_family","Glottocode","Country","dplace_id","EA_cu..UPDATE","EA_Prov_name","EA_Prov_.","EA_.","Culture_Wiki","Society_summary","Notes_1","Culture.Sources","Local_latitude","Local_longitude","Homeland_latitude","Homeland_longitude","Preferred_name","Society_location","Audio_notes","Duration","Audio_file","archivalsource_id","Song","Genre","Song_notes","Performers","Instruments","Vocalist_gender","Lyrics","Living_metadata","Recorded_by","Year","Publisher","Publcation_collection","Repository","Classification_notes","Metadata_notes","Sources","Source_tag","new","notes","group_id","PopName","phylogeny.glottocode","Priority.ranking.for.review","pairing.glottocode","SelectGJB","glottocodeProxyGJB","MorePopsPerGlottocode","commentsChiara","samplePopID","geographicRegion","publication","country","lat","lon","QualityAverage","inDataset","samplesize","glottolog.node1","glottolog.NAME","QualityAverageNEW","samplesizeNEW","median_F_hom","varianc_F_hom","median_proportionHET","n"
"546",3436,29107,0.583333333333333,0.5,0.4,0.166666666666667,0.4,0.666666666666667,0.666666666666667,0.75,0,0,0,0.25,0.25,0.75,0.6,0,0.6,0.75,0,0,0.666666666666667,0.5,0.272727272727273,0.5,0,0.5,0.6,0.75,0.75,0.75,0.25,1,0.75,0.75,1,0.75,1,7.15,3.67,7.73,4.3,"Africa","West Africa","Nigeria","S W Nigeria","Yoruba","Akú; Aku","Yoruba ","Benue Congo Peoples","West & Central African Peoples","1920-1930; 1964-73",10,NA,NA,NA,"Tropical Savannah","Aw","AH-Tropical Forest","Yoruba","Ede","Defoid","Atlantic-Congo","yoru1245","Nigeria",NA,"Af6","Slave Coast",19,"45937","wiki","The Yoruba live in southwestern and north central Nigeria and are one of the largest ethnic groups in Africa. Most men are farmers while women run the markets. Today most Yoruba are either Christians or Muslims but they also maintain their belief in the traditional faith of their ancestors which is the source of religions such as Santeria. They celebrate major events with colorful festivals in which they wear masks representing forces of nature that are believed to quiet the spirits.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoyoru1245 @Ethnoyor @WikiYoruba",7.61,5.23,NA,NA,"Yoruba","Ado ekiti  Igogo  Nigeria",NA,"0:02:30","nan","T1749A.2, pt. 2","Epa Drum Choir 2","Heroic Song","Music honoring three heroes  each with drum pattern","Singers are mostly women and of noble descent  three pot drums  obit gong  yoruba gong  aikoro  slit gong  eykoko 9 inch and 5 inch","Female Voices; 3 Pot Drums; Obit Gong; Yoruba Gong; Aikoro  Slit Gong; Eykoko 9 Inch; 5 Inch","Women","nan","nan","Robert F. Thompson","1964-73","Previously Unpublished","Robert F. Thompson collection","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Note: Collector's notes to Thompson tapes I and II  T1749 and T1750A (SS: renumbered T1749A and T1749B)  are missing. The examples recorded as AF29.01-5 are my best guess as to which excerpts were coded. The remaining examples from these tapes were omitted from the DAT sample. If the notes cannot be located  perhaps alternative Yoruban examples could be coded; the recording quality is quite poor. - KO 9/24/92","@RFTC1964-73SongsOfTheYorubaI",NA,NA,"29107Yorubayoru1245yoru1245","Yoruba","yoru1245",10,"yoru1245","YES","0",NA,NA,"465","AFRICA","PattersonGenetics2012","Nigeria",7.4,3.9,594413,"AUGUST_2018",75,"atla1278","Atlantic-Congo",594413,75,0.001326,3.65302163736036e-05,0.253251265,10
"547",3437,29107,0.916666666666667,0.25,0.4,0.166666666666667,0.4,0.833333333333333,0.666666666666667,0,0.25,1,0.25,1,0.75,0.5,0,0,0.4,1,0,0,0.333333333333333,1,0.272727272727273,0.75,0,0.25,0.8,0.75,0.75,0.5,0,0.5,0.75,0.75,1,1,1,7.15,3.67,7.73,4.3,"Africa","West Africa","Nigeria","S W Nigeria","Yoruba","Akú; Aku","Yoruba ","Benue Congo Peoples","West & Central African Peoples","1920-1930; 1964-73",10,NA,NA,NA,"Tropical Savannah","Aw","AH-Tropical Forest","Yoruba","Ede","Defoid","Atlantic-Congo","yoru1245","Nigeria",NA,"Af6","Slave Coast",19,"45937","wiki","The Yoruba live in southwestern and north central Nigeria and are one of the largest ethnic groups in Africa. Most men are farmers while women run the markets. Today most Yoruba are either Christians or Muslims but they also maintain their belief in the traditional faith of their ancestors which is the source of religions such as Santeria. They celebrate major events with colorful festivals in which they wear masks representing forces of nature that are believed to quiet the spirits.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoyoru1245 @Ethnoyor @WikiYoruba",6.68,3.27,NA,NA,"Yoruba","Agoshasha  Nigeria",NA,"0:08:52","T5460R02","T1749A.1, pt. 3","Egbe Arobajo 3","Dance Song","Dance song for group of dancer-musicians","Troupe of dancer-musicians  mostly male singers  three male drummers  two drums dampened with hand","Male Voices; 3 Drums; 2 Drums Dampened with Hand","Men","nan","nan","Robert F. Thompson","1964-73","Previously Unpublished","Robert F. Thompson collection","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Note: Collector's notes to Thompson tapes I and II  T1749 and T1750A (SS: renumbered T1749A and T1749B)  are missing. The examples recorded as AF29.01-5 are my best guess as to which excerpts were coded. The remaining examples from these tapes were omitted from the DAT sample. If the notes cannot be located  perhaps alternative Yoruban examples could be coded; the recording quality is quite poor. - KO 9/24/92","@RFTC1964-73SongsOfTheYorubaI",NA,NA,"29107Yorubayoru1245yoru1245","Yoruba","yoru1245",10,"yoru1245","YES","0",NA,NA,"465","AFRICA","PattersonGenetics2012","Nigeria",7.4,3.9,594413,"AUGUST_2018",75,"atla1278","Atlantic-Congo",594413,75,0.001326,3.65302163736036e-05,0.253251265,10
"548",3438,29107,0.916666666666667,0,0.4,0.166666666666667,0.4,0.833333333333333,0.666666666666667,0,0,1,0.25,1,0.75,0.75,0,0,0.4,0.75,0,0,0.666666666666667,0.5,0.363636363636364,1,0,0.25,0.8,0.75,0.75,0.75,0.25,0.5,0.5,0.5,1,1,1,7.15,3.67,7.73,4.3,"Africa","West Africa","Nigeria","S W Nigeria","Yoruba","Akú; Aku","Yoruba ","Benue Congo Peoples","West & Central African Peoples","1920-1930; 1964-73",10,NA,NA,NA,"Tropical Savannah","Aw","AH-Tropical Forest","Yoruba","Ede","Defoid","Atlantic-Congo","yoru1245","Nigeria",NA,"Af6","Slave Coast",19,"45937","wiki","The Yoruba live in southwestern and north central Nigeria and are one of the largest ethnic groups in Africa. Most men are farmers while women run the markets. Today most Yoruba are either Christians or Muslims but they also maintain their belief in the traditional faith of their ancestors which is the source of religions such as Santeria. They celebrate major events with colorful festivals in which they wear masks representing forces of nature that are believed to quiet the spirits.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoyoru1245 @Ethnoyor @WikiYoruba",6.68,3.27,NA,NA,"Yoruba","Agoshasha  Nigeria","Track end abruptly","0:01:40","T5460R01","T1749A.1, pt. 1","Egbe Arobajo 1","Dance Song","Dance song for group of dancer-musicians","Troupe of dancer-musicians  mostly male singers  three male drummers  two drums dampened with hand","Male Voices; 3 Drums; 2 Drums Dampened with Hand","Men","nan","nan","Robert F. Thompson","1964-73","Previously Unpublished","Robert F. Thompson collection","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Note: Collector's notes to Thompson tapes I and II  T1749 and T1750A (SS: renumbered T1749A and T1749B)  are missing. The examples recorded as AF29.01-5 are my best guess as to which excerpts were coded. The remaining examples from these tapes were omitted from the DAT sample. If the notes cannot be located  perhaps alternative Yoruban examples could be coded; the recording quality is quite poor. - KO 9/24/92","@RFTC1964-73SongsOfTheYorubaI",NA,NA,"29107Yorubayoru1245yoru1245","Yoruba","yoru1245",10,"yoru1245","YES","0",NA,NA,"465","AFRICA","PattersonGenetics2012","Nigeria",7.4,3.9,594413,"AUGUST_2018",75,"atla1278","Atlantic-Congo",594413,75,0.001326,3.65302163736036e-05,0.253251265,10
"549",3439,29107,0.416666666666667,0.75,0.4,0.166666666666667,0.4,0.666666666666667,0.666666666666667,0.0833333333333333,0.25,1,0,1,0.5,0.5,0,0.5,0.4,0.5,0,0,0.666666666666667,0.5,0.272727272727273,0.25,0.5,0.25,0.2,0.75,0.5,0.75,0.25,0.75,0.75,0.75,1,0.75,1,7.15,3.67,7.73,4.3,"Africa","West Africa","Nigeria","S W Nigeria","Yoruba","Akú; Aku","Yoruba ","Benue Congo Peoples","West & Central African Peoples","1920-1930; 1964-73",10,NA,NA,NA,"Tropical Savannah","Aw","AH-Tropical Forest","Yoruba","Ede","Defoid","Atlantic-Congo","yoru1245","Nigeria",NA,"Af6","Slave Coast",19,"45937","wiki","The Yoruba live in southwestern and north central Nigeria and are one of the largest ethnic groups in Africa. Most men are farmers while women run the markets. Today most Yoruba are either Christians or Muslims but they also maintain their belief in the traditional faith of their ancestors which is the source of religions such as Santeria. They celebrate major events with colorful festivals in which they wear masks representing forces of nature that are believed to quiet the spirits.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoyoru1245 @Ethnoyor @WikiYoruba",7.37,3.94,NA,NA,"Yoruba","Ibadan  Nigeria",NA,"0:03:05","T45035","5A1.A4","Orin muritala alhaji","Men's Song","Male leader in unison with male chorus over drum in litany","Abibu Oluwá Abibus  male chorus  drum","Male Voice; Male Voices; Drum","Men","nan","nan","Unknown","1920-1930","Decca Records","African Music  Decca 20142  1939","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Third of six album collection","@ARS1939Orinmuritalaalhaji",NA,NA,"29107Yorubayoru1245yoru1245","Yoruba","yoru1245",10,"yoru1245","YES","0",NA,NA,"465","AFRICA","PattersonGenetics2012","Nigeria",7.4,3.9,594413,"AUGUST_2018",75,"atla1278","Atlantic-Congo",594413,75,0.001326,3.65302163736036e-05,0.253251265,10
"550",344,16919,0.0833333333333333,0,0.8,0,0.8,0,0.666666666666667,0.416666666666667,0.5,0.571428571428571,0.5,0.5,0.5,0.5,0,0.25,0.6,0.5,0.333333333333333,0.333333333333333,0,0,0.0909090909090909,1,0,0.25,0.6,0.5,0.25,0.5,0.75,0.25,0,0,0.25,0,0,46.91,19.66,47.22,19.21,"Europe","Central Europe","Hungary","Great Hungarian Plain","Magyar","Magyars; Magyarok","Magyar Peoples","Finno-Ugric Peoples","Uralic Peoples","1964; 1969; 1903-39",17,NA,NA,NA,"Cold  No Dry Season/ Hot Summer","Dfa","PA-Europe","Hungarian","Hungarian","Hungarian","Uralic","hung1274","Hungary",NA,"Ch8","Balkans",55,"5954","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottohung1274 @Ethnohun @WikiHungarians",47.6,19.36,NA,NA,"Magyar","Gödöllő  Pest County  Hungary [Recorded in Budapest  Hungary]",NA,"0:01:35","T5462R31","7C9.B1","Dudaszó Hallatszik",NA,"A man sings the song as transcribed by Bartók  then a flute plays highly decorated warbles in variation of the tune","Male solo","Male Voice; Flute","Men","nan","nan","Béla Bartók","1903-39","Smithsonian Folkways","Hungarian Folk Songs. Ethnic Folkways Library FM 4000  1950","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Produced and edited by Henry Cowell; commentary by Péter Bartok; http://www.folkways.si.edu/TrackDetails.aspx?itemid=15604","@FW1950FolkMusicOfHungary",NA,NA,"16919Hungarian1hung1274hung1274","Hungarian1","hung1274",5,"hung1274","YES","0","YES","you can use only one hungarian, they are quite identical samples",NA,"EURASIA","LazaridisNature2014","Hungary",47.5,19.1,596228,"AUGUST_2018",10,"ural1272","Uralic",596228,10,0.073655,6.48376e-05,0.2350334375,16
"551",3450,10495,0.583333333333333,0.5,0.4,0.166666666666667,0.4,0.5,0,0.583333333333333,0,0.142857142857143,0,0.125,1,0.75,0,0.75,0.6,0.75,0,0,0.333333333333333,0,0.272727272727273,0.5,1,0.75,0,1,0.75,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.75,11.71,39.54,10.87,39.68,"Africa","East Africa","Horn of Africa","Highland Ethiopia","Amhara","Āmara; Amara  Abyssinians","Ethiopian Semitic Peoples","nan","East African Peoples","1943; 1955; 1972; 1960's-70's;",18,10,NA,NA,"Tropical Savannah  Warm Mediterranean  Temperate Mediterranean  Humid Subtropical  Humid Subtropical Oceanic Highland","Aw, Csa, Csb, Cwa, Cwb","PA-Europe","Amharic","Ethiosemitic","Semitic","Afro-Asiatic","amha1245","Ethiopia",NA,"Ca7","Central Ethiopia",42,"65320","wiki","The Amhara are an ancient people inhabiting the northern and central highlands of Ethiopia  mainly the Amhara Region. They have lived in this region for over 2 000 years. Amhara who live in the highlands are mostly farmers producing corn  wheat  barley  sorghum  and teff  while those living in the lowlands are farmers and herders of cattle  sheep  and goats. Their society is patrilineal and married sons build their homes near their fathers. Girls are married as young as 14 to older men. They have large families with children helping to farm and tend animals.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoamha1245 @Ethnoamh @WikiAmhara",14.03,38.31,NA,NA,"Amhara","Tigray Province  Ethiopia","Old audio file #T5521R52","0:02:57","T5618R07","4A28.B1; WFS1F.52","Romantic Love Song","Love Song","Romantic love song from Central Ethiopia.","Mixed vocals  tcherawata  single-stringed spike fiddle  coboro  two-headed drum","Mixed Voices; Tcherawata  Single-Stringed Spike Fiddle; Coboro  2-Headed Drum","Mixed adults","The lyrics translate to:  I shall enjoy myself Why should I be penitent? Come to me in my dream.  There is no one in the country I love like you.","nan","Harold Courlander","1943","Smithsonian Folkways","Folk Music of Ethiopia. Folkways Record  FE4405  1951","Ralph Rinzler Folklife Archives and Collections  Smithsonian Center for Folklife and Cultural Heritage. http://www.folklife.si.edu/archive; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","http://www.folkways.si.edu/TrackDetails.aspx?itemid=14370","@FW1951FolkMusicOfEthiopia",NA,NA,"10495Jew_Ethiopianamha1245amha1245","Jew_Ethiopian","amha1245",5,"amha1245","YES","0",NA,NA,"1277","AFRICA","LazaridisNature2014","Ethiopia",9.033333333,38.73333333,595346,"AUGUST_2018",7,"afro1255","Afro-Asiatic",595346,7,-0.01503,1.7061147e-05,0.257517859,17
"552",3452,10495,0.583333333333333,0,0.4,0.166666666666667,0.4,0.5,1,0.583333333333333,0.25,0,0.5,0.25,0.75,0.5,0,0.5,0.6,0.25,0,0,0.666666666666667,0,0.272727272727273,1,0.5,0.75,0.6,0.75,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.75,1,11.71,39.54,10.87,39.68,"Africa","East Africa","Horn of Africa","Highland Ethiopia","Amhara","Āmara; Amara  Abyssinians","Ethiopian Semitic Peoples","nan","East African Peoples","1943; 1955; 1972; 1960's-70's;",18,10,NA,NA,"Tropical Savannah  Warm Mediterranean  Temperate Mediterranean  Humid Subtropical  Humid Subtropical Oceanic Highland","Aw, Csa, Csb, Cwa, Cwb","PA-Europe","Amharic","Ethiosemitic","Semitic","Afro-Asiatic","amha1245","Ethiopia",NA,"Ca7","Central Ethiopia",42,"65320","wiki","The Amhara are an ancient people inhabiting the northern and central highlands of Ethiopia  mainly the Amhara Region. They have lived in this region for over 2 000 years. Amhara who live in the highlands are mostly farmers producing corn  wheat  barley  sorghum  and teff  while those living in the lowlands are farmers and herders of cattle  sheep  and goats. Their society is patrilineal and married sons build their homes near their fathers. Girls are married as young as 14 to older men. They have large families with children helping to farm and tend animals.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoamha1245 @Ethnoamh @WikiAmhara",8.98,38.75,NA,NA,"Amhara","Addis Ababa  Ethiopia","Old audio file # T40020R02","0:03:10","T5596R07","T1541.2","My Medicine","Healing Song; Medicine Song","Medicine song","Male leader  mixed chorus  drum  flute  clapping","Male Voice; Mixed Voices; Drum; Flute; Clapping","Mixed adults","nan","nan","Ayelework Abebe",NA,"Previously Unpublished","Ayele Abebe  Ethiopia II. Music from Ethiopia","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sent to A. L. by Dr. H. Fleming of American Museum of Natural History  dubbed recordings in Addis Ababa by Abebe; Includes Imperial Bodyguard Band  Army Band  Police Band  and Patriotic Association Band.","@ALC1960s-70sEthiopiaII",NA,NA,"10495Jew_Ethiopianamha1245amha1245","Jew_Ethiopian","amha1245",5,"amha1245","YES","0",NA,NA,"1277","AFRICA","LazaridisNature2014","Ethiopia",9.033333333,38.73333333,595346,"AUGUST_2018",7,"afro1255","Afro-Asiatic",595346,7,-0.01503,1.7061147e-05,0.257517859,17
"553",3453,10495,0.0833333333333333,0,0.4,0,0.2,0.166666666666667,0,0.5,0.25,0,0,0.25,0.5,1,0,0.5,0.6,0.25,0.333333333333333,0,1,0,0.272727272727273,1,0.5,0.5,0.6,0.75,0.5,0.25,0.25,0.25,0,0,0.5,0.75,1,11.71,39.54,10.87,39.68,"Africa","East Africa","Horn of Africa","Highland Ethiopia","Amhara","Āmara; Amara  Abyssinians","Ethiopian Semitic Peoples","nan","East African Peoples","1943; 1955; 1972; 1960's-70's;",18,10,NA,NA,"Tropical Savannah  Warm Mediterranean  Temperate Mediterranean  Humid Subtropical  Humid Subtropical Oceanic Highland","Aw, Csa, Csb, Cwa, Cwb","PA-Europe","Amharic","Ethiosemitic","Semitic","Afro-Asiatic","amha1245","Ethiopia",NA,"Ca7","Central Ethiopia",42,"65320","wiki","The Amhara are an ancient people inhabiting the northern and central highlands of Ethiopia  mainly the Amhara Region. They have lived in this region for over 2 000 years. Amhara who live in the highlands are mostly farmers producing corn  wheat  barley  sorghum  and teff  while those living in the lowlands are farmers and herders of cattle  sheep  and goats. Their society is patrilineal and married sons build their homes near their fathers. Girls are married as young as 14 to older men. They have large families with children helping to farm and tend animals.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoamha1245 @Ethnoamh @WikiAmhara",8.98,38.75,NA,NA,"Amhara","Addis Ababa  Ethiopia",NA,"0:08:41","T5596R08","T1541.4","My Medicine 2","Healing Song; Medicine Song","Medicine song","Male solo  flute","Male Voice; Flute","Men","nan","nan","Ayelework Abebe",NA,"Previously Unpublished","Ayele Abebe  Ethiopia II. Music from Ethiopia","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Sent to A. L. by Dr. H. Fleming of American Museum of Natural History  dubbed recordings in Addis Ababa by Abebe; Includes Imperial Bodyguard Band  Army Band  Police Band  and Patriotic Association Band.","@ALC1960s-70sEthiopiaII",NA,NA,"10495Jew_Ethiopianamha1245amha1245","Jew_Ethiopian","amha1245",5,"amha1245","YES","0",NA,NA,"1277","AFRICA","LazaridisNature2014","Ethiopia",9.033333333,38.73333333,595346,"AUGUST_2018",7,"afro1255","Afro-Asiatic",595346,7,-0.01503,1.7061147e-05,0.257517859,17
"554",3476,28898,0.0833333333333333,0.25,0.8,0,0,0,0.666666666666667,0.583333333333333,0,0.142857142857143,0.25,0,0.75,0.75,0,1,1,0.75,0,0,0,0.5,0,0.75,1,0.5,0.8,0,0.75,1,1,0.25,0,0,0,0,0,61.71,133.98,61.14,126.59,"North Eurasia","E North Eurasia","Russian Far East","Lena R","Yakut","Sakha; Caxa","N Siberian Turkic Peoples","nan","North Eurasia Turkic Peoples","1957; 1962",13,NA,1,NA,"Subarctic","Dfd","P-Central Asian","Sakha (also known as Yakut)","North Siberian Turkic","Common Turkic","Turkic","yaku1245","Russia",NA,"Ec2","Yakut",74,"57968","wiki","The Yakut of the Middle Lena River basin and the Aldan and Vilyuy rivers in Siberia  have been described as the 'aristocrats of the tundra' due to the differences between them and other Siberian peoples. The Yakut  or Sakhera  are a northern Turkic people and primarily pastoralist  whereas their neighbors were hunters and fishers. Yakut people believed in a spirit world. The Yakut exercised a form of totemism (faith in which people hold a religious connection with a spirit-being  for example a plant or animal) by which way  every clan or family had an animal guardian which they were prohibited to kill or call by name. The Yakut people's historical beliefs clam that the universe was constructed of three worlds: the upper world which was populated by gods  the middle world was occupied by people and spirits  and the lower world was the home of evil spirits. ",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoyaku1245 @Ethnosah @WikiYakuts",66.76,124.12,NA,NA,"Yakut","Maiya  Menge-Khangal District  Sakha Republic  Russia",NA,"0:02:06","T5410R34m","T1700.1","Soruk Bollur Yryata","Epic Song; Heroic Song","The Song of the Messenger  the song of the hero of the middle world  an excerpt from an olonkho  a traditional Yakut heroic epic made up of many songs  sometimes lasting up several days  sung and recited by a male  40-45 years of age","Aleksei Leont'evich Popov  solo male","Male Voice","Men","nan","nan","Eduard Alekseyev","1957","Previously Unpublished","Former Soviet Union Collection  ACE Online Archive","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Given to Alan Lomax by Eduard Alekseyev in 1964","@ALA1957SorukBollurYryata",NA,NA,"28898Yakutyaku1245yaku1245","Yakut","yaku1245",3,"yaku1245","YES","0",NA,NA,"699","EURASIA","PattersonGenetics2012","Russia",62.98287845,129.5,596029,"AUGUST_2018",25,"turk1311","Turkic",596029,25,0.1307,0.000546350633333333,0.220563451,13
"555",3477,28898,0.0833333333333333,0,1,0,0,0,0.666666666666667,0.25,0.5,0.142857142857143,0.25,0,0.25,0.75,0,0.75,0.2,0.5,1,0,0.333333333333333,1,0,1,1,0.5,1,0,0.5,0.25,0.5,0.25,0,0,0,0,0,61.71,133.98,61.14,126.59,"North Eurasia","E North Eurasia","Russian Far East","Lena R","Yakut","Sakha; Caxa","N Siberian Turkic Peoples","nan","North Eurasia Turkic Peoples","1957; 1962",13,NA,1,NA,"Subarctic","Dfd","P-Central Asian","Sakha (also known as Yakut)","North Siberian Turkic","Common Turkic","Turkic","yaku1245","Russia",NA,"Ec2","Yakut",74,"57968","wiki","The Yakut of the Middle Lena River basin and the Aldan and Vilyuy rivers in Siberia  have been described as the 'aristocrats of the tundra' due to the differences between them and other Siberian peoples. The Yakut  or Sakhera  are a northern Turkic people and primarily pastoralist  whereas their neighbors were hunters and fishers. Yakut people believed in a spirit world. The Yakut exercised a form of totemism (faith in which people hold a religious connection with a spirit-being  for example a plant or animal) by which way  every clan or family had an animal guardian which they were prohibited to kill or call by name. The Yakut people's historical beliefs clam that the universe was constructed of three worlds: the upper world which was populated by gods  the middle world was occupied by people and spirits  and the lower world was the home of evil spirits. ",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoyaku1245 @Ethnosah @WikiYakuts",63.01,131.41,NA,NA,"Yakut","Ust-Aldansky District  Sakha Republic  Russia",NA,"0:01:31","T5410R35","T1700.2","The Song of the Hero of the Lower World","Epic Song; Heroic Song","Olonkho  epic song  the song of the hero of the lower world  Kiun Tollu","Nikolai Timofeevich Alekseev  male solo","Male Voice","Men","nan","nan","Eduard Alekseyev","1957","Previously Unpublished","Former Soviet Union Collection  ACE Online Archive","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Given to Alan Lomax by Eduard Alekseyev in 1964","@ALA1957TheSongoftheHerooftheLowerWorld",NA,NA,"28898Yakutyaku1245yaku1245","Yakut","yaku1245",3,"yaku1245","YES","0",NA,NA,"699","EURASIA","PattersonGenetics2012","Russia",62.98287845,129.5,596029,"AUGUST_2018",25,"turk1311","Turkic",596029,25,0.1307,0.000546350633333333,0.220563451,13
"556",3478,28898,0.0833333333333333,0.5,0.4,0,0,0,0.666666666666667,0.75,0,0,0,0,0.5,1,0.6,0.5,0.6,0.75,0.333333333333333,0,0.333333333333333,0.5,0,0.5,1,0.75,1,0,0,0.75,0.5,1,0,0,0,0,0,61.71,133.98,61.14,126.59,"North Eurasia","E North Eurasia","Russian Far East","Lena R","Yakut","Sakha; Caxa","N Siberian Turkic Peoples","nan","North Eurasia Turkic Peoples","1957; 1962",13,NA,1,NA,"Subarctic","Dfd","P-Central Asian","Sakha (also known as Yakut)","North Siberian Turkic","Common Turkic","Turkic","yaku1245","Russia",NA,"Ec2","Yakut",74,"57968","wiki","The Yakut of the Middle Lena River basin and the Aldan and Vilyuy rivers in Siberia  have been described as the 'aristocrats of the tundra' due to the differences between them and other Siberian peoples. The Yakut  or Sakhera  are a northern Turkic people and primarily pastoralist  whereas their neighbors were hunters and fishers. Yakut people believed in a spirit world. The Yakut exercised a form of totemism (faith in which people hold a religious connection with a spirit-being  for example a plant or animal) by which way  every clan or family had an animal guardian which they were prohibited to kill or call by name. The Yakut people's historical beliefs clam that the universe was constructed of three worlds: the upper world which was populated by gods  the middle world was occupied by people and spirits  and the lower world was the home of evil spirits. ",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoyaku1245 @Ethnosah @WikiYakuts",62.15,117.63,NA,NA,"Yakut","El'giai  Suntar  Sakha Republic  Russia",NA,"0:02:19","T5410R36","T1700.3","Talba-talba Tatyiana ",NA,"The Beautiful Tat'iana  extended  flowing song  23-year-old female singer with a glottal stroke so strong it sounds like an ideophone","Ekaterina Petrovna Savvinova  female solo","Female Voice","Women","nan","nan","Eduard Alekseyev","1957","Previously Unpublished","Former Soviet Union Collection  ACE Online Archive","Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Given to Alan Lomax by Eduard Alekseyev in 1964","@ALA1957Talba-talbaTatyiana",NA,NA,"28898Yakutyaku1245yaku1245","Yakut","yaku1245",3,"yaku1245","YES","0",NA,NA,"699","EURASIA","PattersonGenetics2012","Russia",62.98287845,129.5,596029,"AUGUST_2018",25,"turk1311","Turkic",596029,25,0.1307,0.000546350633333333,0.220563451,13
